Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Family_Genus,ERR2729815,ERR2729816,ERR2729817,ERR2729818,ERR2729819,ERR2729820,ERR2729821,ERR2729822,ERR2729823,ERR2729824,ERR2729825,ERR2729826,ERR2729827,ERR2729828,ERR2729829,ERR2729830,ERR2729831,ERR2729832,ERR2729833,ERR2729834,ERR2729835,ERR2729836,ERR2729837,ERR2729838,ERR2729839,ERR2729840,ERR2729841,ERR2729842,ERR2729843,ERR2729844,ERR2729845,ERR2729846,ERR2729847,ERR2729848,ERR2729849,ERR2729850,ERR2729851,ERR2729852,ERR2729853,ERR2729854,ERR2729855,ERR2729856,ERR2729857,ERR2729858,ERR2729859,ERR2729860,ERR2729861,ERR2729862,ERR2729863,ERR2729864,ERR2729865,ERR2729866,ERR2729867,ERR2729868,ERR2729869,ERR2729870,ERR2729871,ERR2729872,ERR2729873,ERR2729874,ERR2729875,ERR2729876,ERR2729877,ERR2729878,ERR2729879,ERR2729880,ERR2729881,ERR2729882,ERR2729883,ERR2729884,ERR2729885,ERR2729886,ERR2729887,ERR2729888,ERR2729889,ERR2729890,ERR2729891,ERR2729892,ERR2729893,ERR2729894,ERR2729895,ERR2729896,ERR2729897,ERR2729898,ERR2729899,ERR2729900,ERR2729901,ERR2729902,ERR2729903,ERR2729904,ERR2729905,ERR2729906,ERR2729907,ERR2729908,ERR2729909,ERR2729910,ERR2729911,ERR2729912,ERR2729913,ERR2729914,ERR2729915,ERR2729916,ERR2729917,ERR2729918,ERR2729919,ERR2729920,ERR2729921,ERR2729922,ERR2729923,ERR2729924,ERR2729925,ERR2729926,ERR2729927,ERR2729928,ERR2729929,ERR2729930,ERR2729931,ERR2729932,ERR2729933,ERR2729934,ERR2729935,ERR2729936,ERR2729937,ERR2729938,ERR2729939,ERR2729940,ERR2729941,ERR2729942,ERR2729943,ERR2729944,ERR2729945,ERR2729946,ERR2729947,ERR2729948,ERR2729949,ERR2729950,ERR2729951,ERR2729952,ERR2729953,ERR2729954,ERR2729955,ERR2729956,ERR2729957,ERR2729958,ERR2729959,ERR2729960,ERR2729961,ERR2729962,ERR2729963,ERR2729964,ERR2729965,ERR2729966,ERR2729967,ERR2729968,ERR2729969,ERR2729970,ERR2729971,ERR2729972,ERR2088984,ERR2088985,ERR2088986,ERR2088987,ERR2088988,ERR2088989,ERR2088990,ERR2088991,ERR2088992,ERR2088993,ERR2088994,ERR2088995
Bacteria,Bacteria,Acidobacteria,,,,Luteitalea,Luteitalea,0.0,10.0,2.0,5.0,0.0,2.0,7.0,46.0,9.0,66.0,19.0,89.0,13.0,80.0,12.0,77.0,3.0,67.0,6.0,126.0,3.0,78.0,0.0,74.0,0.0,76.0,2.0,84.0,1.0,61.0,1.0,16.0,0.0,4.0,0.0,13.0,0.0,3.0,0.0,2.0,0.0,0.0,4.0,94.0,16.0,103.0,7.0,117.0,3.0,27.0,6.0,40.0,7.0,40.0,2.0,26.0,2.0,7.0,5.0,19.0,4.0,19.0,2.0,29.0,2.0,38.0,4.0,5.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,3.0,4.0,5.0,0.0,4.0,3.0,5.0,0.0,3.0,0.0,9.0,0.0,6.0,2.0,10.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,3.0,1.0,4.0,0.0,3.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Acidobacteria,,,,Vicinamibacter,Vicinamibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Acidobacterium,Acid_Acidobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,5.0,6.0,5.0,6.0,4.0,9.0,10.0,12.0,9.0,9.0,16.0,8.0,34.0,15.0,58.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,0.0,4.0,0.0,9.0,3.0,7.0,0.0,7.0,2.0,15.0,1.0,19.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Edaphobacter,Acid_Edaphobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Acidobacteria,Blastocatellia,,,Aridibacter,Aridibacter,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,23.0,0.0,17.0,0.0,16.0,0.0,42.0,0.0,42.0,1.0,48.0,1.0,84.0,0.0,56.0,2.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Acidobacteria,Blastocatellia,,,Blastocatella,Blastocatella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,9.0,1.0,9.0,0.0,9.0,0.0,2.0,0.0,4.0,1.0,4.0,0.0,4.0,0.0,9.0,0.0,11.0,0.0,4.0,0.0,1.0,0.0,3.0,1.0,10.0,0.0,8.0,0.0,8.0,1.0,15.0,0.0,10.0,4.0,10.0,4.0,109.0,8.0,90.0,3.0,85.0,2.0,208.0,6.0,109.0,6.0,118.0,4.0,256.0,6.0,188.0,7.0,199.0,3.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,6.0,1.0,5.0,4.0,9.0,3.0,3.0,4.0,2.0,5.0,0.0,11.0,1.0,4.0,1.0,4.0,0.0,3.0,3.0,5.0,1.0,7.0,1.0,8.0,0.0,3.0,1.0,16.0,0.0,18.0,0.0,15.0,1.0,18.0,9.0,15.0,7.0,25.0,18.0,147.0,22.0,120.0,39.0,149.0,49.0,171.0,21.0,145.0,15.0,189.0,20.0,233.0,19.0,226.0,24.0,204.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Acidobacteria,Blastocatellia,,,Stenotrophobacter,Stenotrophobacter,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,6.0,0.0,6.0,2.0,4.0,0.0,6.0,0.0,6.0,1.0,3.0,0.0,3.0,1.0,3.0,1.0,22.0,2.0,7.0,1.0,6.0,0.0,27.0,0.0,9.0,0.0,13.0,2.0,34.0,0.0,22.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,4.0,0.0,8.0,0.0,5.0,2.0,6.0,1.0,7.0,1.0,15.0,1.0,38.0,4.0,5.0,1.0,6.0,0.0,10.0,2.0,10.0,1.0,17.0,2.0,7.0,1.0,12.0,0.0,9.0,0.0,12.0,1.0,10.0,1.0,95.0,6.0,79.0,2.0,93.0,1.0,363.0,3.0,304.0,3.0,300.0,3.0,805.0,4.0,631.0,5.0,639.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Acidobacteria,Holophagae,Holophagales,Holophagaceae,Geothrix,Holo_Geothrix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Acidobacteria,Holophagae,Holophagales,Holophagaceae,Holophaga,Holo_Holophaga,4.0,7.0,12.0,6.0,6.0,4.0,2.0,3.0,6.0,3.0,3.0,2.0,4.0,8.0,3.0,5.0,5.0,21.0,5.0,7.0,5.0,9.0,2.0,9.0,1.0,14.0,8.0,11.0,1.0,17.0,2.0,7.0,5.0,3.0,2.0,5.0,0.0,10.0,0.0,8.0,0.0,10.0,0.0,7.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,8.0,0.0,47.0,0.0,28.0,1.0,34.0,0.0,7.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,6.0,2.0,7.0,0.0,16.0,2.0,20.0,3.0,23.0,3.0,17.0,2.0,13.0,3.0,5.0,1.0,32.0,3.0,26.0,2.0,28.0,1.0,4.0,6.0,9.0,4.0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,4.0,0.0,5.0,0.0,24.0,0.0,21.0,0.0,12.0,0.0,82.0,0.0,77.0,0.0,76.0,0.0,6.0,1.0,17.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Bryobacteraceae,Bryobacter,Bryo_Bryobacter,0.0,0.0,0.0,1.0,3.0,0.0,5.0,1.0,2.0,2.0,4.0,0.0,3.0,3.0,6.0,6.0,2.0,3.0,17.0,7.0,13.0,5.0,10.0,8.0,32.0,2.0,42.0,5.0,35.0,6.0,34.0,16.0,72.0,23.0,61.0,22.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,4.0,0.0,1.0,2.0,4.0,7.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,12.0,7.0,7.0,7.0,11.0,5.0,20.0,8.0,46.0,2.0,39.0,5.0,58.0,31.0,93.0,67.0,77.0,34.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,13.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Bryobacteraceae,Paludibaculum,Bryo_Paludibaculum,1.0,1.0,1.0,2.0,1.0,2.0,55.0,9.0,65.0,7.0,51.0,5.0,24.0,59.0,32.0,83.0,16.0,36.0,97.0,84.0,75.0,67.0,42.0,81.0,57.0,110.0,96.0,133.0,87.0,116.0,50.0,50.0,60.0,61.0,52.0,47.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,9.0,0.0,12.0,1.0,16.0,0.0,3.0,2.0,7.0,1.0,9.0,0.0,15.0,0.0,13.0,1.0,13.0,0.0,11.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,4.0,39.0,17.0,61.0,11.0,41.0,8.0,16.0,94.0,26.0,97.0,21.0,71.0,55.0,137.0,61.0,122.0,49.0,90.0,66.0,183.0,74.0,158.0,61.0,215.0,65.0,42.0,108.0,112.0,55.0,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,5.0,0.0,2.0,0.0,15.0,0.0,13.0,0.0,20.0,0.0,33.0,2.0,25.0,1.0,47.0,0.0,45.0,0.0,40.0,0.0,45.0,0.0,7.0,0.0,19.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Ilumatobacter,Acid_Ilumatobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,4.0,2.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,7.0,0.0,31.0,10.0,20.0,1.0,23.0,3.0,59.0,24.0,39.0,16.0,39.0,39.0,32.0,4.0,25.0,4.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,10.0,27.0,9.0,17.0,9.0,26.0,14.0,51.0,11.0,52.0,14.0,44.0,6.0,1.0,3.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Iamiaceae,Aquihabitans,Iami_Aquihabitans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,7.0,0.0,13.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Iamiaceae,Iamia,Iami_Iamia,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,3.0,0.0,10.0,3.0,6.0,4.0,10.0,1.0,8.0,3.0,8.0,1.0,31.0,2.0,24.0,5.0,48.0,3.0,33.0,6.0,10.0,0.0,15.0,0.0,12.0,0.0,9.0,0.0,12.0,0.0,12.0,2.0,24.0,0.0,24.0,1.0,29.0,0.0,174.0,1.0,162.0,2.0,180.0,1.0,292.0,3.0,203.0,0.0,245.0,1.0,494.0,4.0,405.0,6.0,321.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,7.0,3.0,5.0,2.0,6.0,3.0,5.0,7.0,15.0,5.0,29.0,6.0,33.0,13.0,28.0,6.0,14.0,1.0,8.0,0.0,7.0,0.0,14.0,0.0,11.0,0.0,9.0,0.0,48.0,2.0,21.0,0.0,34.0,0.0,111.0,2.0,76.0,3.0,93.0,4.0,142.0,3.0,136.0,2.0,133.0,6.0,251.0,4.0,154.0,3.0,193.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Acidothermales,Acidothermaceae,Acidothermus,Acid_Acidothermus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinobaculum,Acti_Actinobaculum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Acti_Actinomyces,25.0,3.0,26.0,0.0,24.0,0.0,14.0,0.0,12.0,1.0,12.0,1.0,5.0,1.0,9.0,1.0,4.0,5.0,22.0,4.0,12.0,4.0,11.0,1.0,3.0,5.0,12.0,5.0,2.0,4.0,4.0,6.0,9.0,5.0,8.0,2.0,713.0,2.0,686.0,2.0,659.0,6.0,149.0,0.0,126.0,5.0,142.0,2.0,100.0,2.0,119.0,4.0,79.0,3.0,93.0,4.0,86.0,2.0,71.0,5.0,79.0,7.0,53.0,5.0,46.0,3.0,49.0,3.0,54.0,6.0,30.0,7.0,0.0,17.0,13.0,34.0,7.0,2.0,5.0,0.0,7.0,0.0,6.0,0.0,4.0,0.0,6.0,2.0,3.0,4.0,1.0,4.0,8.0,1.0,4.0,3.0,3.0,4.0,4.0,1.0,2.0,7.0,3.0,0.0,3.0,4.0,3.0,3.0,7.0,5.0,3.0,0.0,262.0,1.0,170.0,3.0,267.0,1.0,86.0,2.0,54.0,1.0,72.0,1.0,44.0,3.0,31.0,2.0,42.0,2.0,39.0,2.0,25.0,5.0,25.0,3.0,23.0,6.0,21.0,4.0,23.0,4.0,9.0,3.0,5.0,4.0,13.0,2.0,0.0,16.0,19.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
